cardId,setSeries,idInSetSeries,icon,backIcon,name,versionName,color,cost,cardType,classification,willpower,strength,loreValue,rarity,inkwellFlag,vanillaFlag,bodyguardFlag,challengerFlag,evasiveFlag,recklessFlag,resistFlag,rushFlag,shiftFlag,singerFlag,singTogetherFlag,supportFlag,wardFlag,effectText,flavorText
3021,03_ＩＮＴＯ ＴＨＥ ＩＮＫＬＡＮＤＳ　インクランド探訪,021,,,ローリー,腹ペコの子犬,1_umber,3,1_character,ストーリーボーン・子犬,3,3,1,2_uncommon,1,0,0,0,0,0,0,0,0,0,0,2,0,支援（このキャラクターがクエストするたび、他のキャラクター１体を選び、このターン、これのをそれのに加えてもよい。）,「おなかがへったなあ。ねえママ、本当だよ？」
3022,03_ＩＮＴＯ ＴＨＥ ＩＮＫＬＡＮＤＳ　インクランド探訪,022,,,ティンカー・ベル,気前よい妖精,1_umber,4,1_character,ストーリーボーン・仲間・妖精,4,1,1,2_uncommon,1,0,0,0,0,0,0,0,0,0,0,0,0,新しい友だち このキャラクターをプレイしたとき、あなたのデッキの上からカードを４枚見る。キャラクター・カードを１枚公開し手札に加えてもよい。残りを好きな順番でデッキの一番下に置く。,たっぷりのベリーを分かち合う、たくさんの友だち。
3023,03_ＩＮＴＯ ＴＨＥ ＩＮＫＬＡＮＤＳ　インクランド探訪,023,,,ウェンディ・ダーリング,才能ある船員,1_umber,2,1_character,ドリームボーン・ヒーロー,3,1,2,2_uncommon,1,1,0,0,0,0,0,0,0,0,0,0,0,-,ティンクが船をアップグレードさせ、ウェンディは行方不明の人魚を探しに大空へと発進しました。
3024,03_ＩＮＴＯ ＴＨＥ ＩＮＫＬＡＮＤＳ　インクランド探訪,024,,,99匹わんちゃん大行進,-,1_umber,5,2_action,-,0,0,0,2_uncommon,1,0,0,0,0,0,0,0,0,0,0,0,0,このターン、あなたのキャラクター１体がクエストするたび、ロアを１つ得る。,「2、3、4…6匹に3匹で9匹、それに2匹…!」― ロジャー
3025,03_ＩＮＴＯ ＴＨＥ ＩＮＫＬＡＮＤＳ　インクランド探訪,025,,,ボスの命令,-,1_umber,1,2_action,-,0,0,0,1_common,1,0,0,0,0,0,0,0,0,0,0,2,0,キャラクター１体を選び、そのキャラクターはこのターン、支援を得る。（支援を持つキャラクターがクエストするたび、他のキャラクター１体を選び、このターン、それのを選んだキャラクターのに加えてもよい。）,「スヌープス！もっとしっかりお探しよ！あのロアを見つけるんだ！」 ― マダム・メデューサ
3026,03_ＩＮＴＯ ＴＨＥ ＩＮＫＬＡＮＤＳ　インクランド探訪,026,,,傷をいやせ,-,1_umber,3,3_action・song,歌,0,0,0,1_common,1,0,0,0,0,0,0,0,0,0,0,0,0,（コスト３以上のキャラクターはすることでこの歌をコストを支払わずに歌える。）キャラクター１体を選び、３ダメージまで取り除く。カードを１枚引く。,時を戻せ 過去に戻せ 運命の川 さかのぼれ…
3027,03_ＩＮＴＯ ＴＨＥ ＩＮＫＬＡＮＤＳ　インクランド探訪,027,,,応急修理,-,1_umber,1,2_action,-,0,0,0,1_common,1,0,0,0,0,0,0,0,0,0,0,0,0,ロケーション１つを選び、３ダメージまで取り除く。,「新品同様だ！あぁ、ほとんどな」
3028,03_ＩＮＴＯ ＴＨＥ ＩＮＫＬＡＮＤＳ　インクランド探訪,028,,,THE BARE NECESSITIES,ベア・ネセシティ,1_umber,2,3_action・song,歌,0,0,0,3_rare,1,0,0,0,0,0,0,0,0,0,0,0,0,（コスト２以上のキャラクターはすることでこの歌をコストを支払わずに歌える。）対戦相手１人を選び、そのプレイヤーは手札を公開し、キャラクターではないあなたが選んだカード１枚を捨てる。,な や み な ど な に も な い
3029,03_ＩＮＴＯ ＴＨＥ ＩＮＫＬＡＮＤＳ　インクランド探訪,029,,,浄化の雨水,-,1_umber,2,4_item,-,0,0,0,1_common,1,0,0,0,0,0,0,0,0,0,0,0,0,古代の力 このアイテムを退場させる ： あなたの各キャラクターからそれぞれ２ダメージまで取り除く。,雨が降り注ぐと、石にされた者たちは蘇り、龍たちは再び空を舞った。
3030,03_ＩＮＴＯ ＴＨＥ ＩＮＫＬＡＮＤＳ　インクランド探訪,030,,,アトランティスの心臓,-,1_umber,4,4_item,-,0,0,0,3_rare,1,0,0,0,0,0,0,0,0,0,0,0,0,命の源  ： このターン、あなたが次にキャラクターをプレイするコストの支払いは２減る。,「これが全ての源だ…アトランティスに命を与えてるんだ！」― マイロ・サッチ
3031,03_ＩＮＴＯ ＴＨＥ ＩＮＫＬＡＮＤＳ　インクランド探訪,031,,,ワイルドキャットのレンチ,-,1_umber,2,4_item,-,0,0,0,2_uncommon,1,0,0,0,0,0,0,0,0,0,0,0,0,修繕工事  ： ロケーション１つを選び、２ダメージまで取り除く。,ちゃんと道具を選べば仕上りは大違い。
3032,03_ＩＮＴＯ ＴＨＥ ＩＮＫＬＡＮＤＳ　インクランド探訪,032,,,ネバーランド,人魚の入り江,1_umber,1,5_location,-,4,0,1,1_common,1,1,0,0,0,0,0,0,0,0,0,0,0,-,人魚たちはピーターに、数日前にいくつかの品々が浮かんでいたのを見たことを伝えましたが、それよりも、姉妹の一人が姿を消していることを心配していました。
3033,03_ＩＮＴＯ ＴＨＥ ＩＮＫＬＡＮＤＳ　インクランド探訪,033,,,プライドランド,プライドロック,1_umber,2,5_location,-,7,0,1,3_rare,1,0,0,0,0,0,0,0,0,0,0,0,0,命あるものはつながっているんだ ここにいるキャラクターは+２される。ライオンの王国 ここにあなたのプリンス/王様・キャラクターがいるなら、あなたがキャラクターをプレイするコストの支払いは１減る。,-
3034,03_ＩＮＴＯ ＴＨＥ ＩＮＫＬＡＮＤＳ　インクランド探訪,034,,,ティアナズ・パレス,ジャズレストラン,1_umber,3,5_location,-,8,0,1,2_uncommon,1,0,0,0,0,0,0,0,0,0,0,0,0,夢の街 ここにいるキャラクターはチャレンジされない。,ニューオーリンズでは、努力をすれば夢は叶うこともある。
3035,03_ＩＮＴＯ ＴＨＥ ＩＮＫＬＡＮＤＳ　インクランド探訪,035,,,アリス,お茶会の錬金術師,2_amethyst,6,1_character,ドリームボーン・ヒーロー・魔法使い,4,4,2,4_superrare,1,0,0,0,0,0,0,0,0,0,0,0,0,ますますふしぎだわ  ： 対戦相手のキャラクター１体を選び、そのキャラクターと、それと同じ名前の対戦相手の他のキャラクター全員をエグザートする。,厳選茶葉とひとさじの魔法で、彼女は最高の一杯を淹れる。
3036,03_ＩＮＴＯ ＴＨＥ ＩＮＫＬＡＮＤＳ　インクランド探訪,036,,,チェルナボーグの従僕ども,邪悪の眷属,2_amethyst,1,1_character,ストーリーボーン・仲間,1,2,1,2_uncommon,1,0,0,0,0,0,0,0,0,0,0,0,0,安らげぬ魂 このキャラクターがクエストするたび、これを退場させることでカードを１枚引いてもよい。,渾沌の支配を。
3037,03_ＩＮＴＯ ＴＨＥ ＩＮＫＬＡＮＤＳ　インクランド探訪,037,,,ディアブロ,忠実なペット,2_amethyst,1,1_character,ドリームボーン・仲間,1,2,1,1_common,1,0,0,0,0,0,0,0,0,0,0,0,0,オーロラを探せ あなたが《マレフィセント》という名前のキャラクターをプレイするたび、あなたのデッキの一番上のカードを見てもよい。それをデッキの一番上か一番下に置く。,インクの魔法がかけられた彼の目からは何者も逃れられない。
3038,03_ＩＮＴＯ ＴＨＥ ＩＮＫＬＡＮＤＳ　インクランド探訪,038,,,ジーニー,頼れる友だち,2_amethyst,4,1_character,ストーリーボーン・仲間,5,3,1,4_superrare,1,0,0,0,0,0,0,0,0,0,0,0,0,3つの願い このキャラクターがクエストするたび、このカードをあなたのデッキに加えてシャッフルすることでカードを３枚引いてもよい。,「今日ご来場の皆様にはなんと願いを叶えて差し上げよう！ではどうぞ！」
3039,03_ＩＮＴＯ ＴＨＥ ＩＮＫＬＡＮＤＳ　インクランド探訪,039,,,ハイドロス,アイスタイタン,2_amethyst,3,1_character,ストーリーボーン・タイタン,2,2,2,2_uncommon,1,0,0,0,0,0,0,0,0,0,0,0,0,吹雪  ： キャラクター１体を選び、エグザートする。,「ゼウスをこおらせろ！」
3040,03_ＩＮＴＯ ＴＨＥ ＩＮＫＬＡＮＤＳ　インクランド探訪,040,,,イアーゴ,オウムちゃん,2_amethyst,3,1_character,ストーリーボーン・仲間,2,3,1,1_common,1,0,0,0,2,0,0,0,0,0,0,0,0,回避（このキャラクターには回避を持つキャラクターだけがチャレンジできる。）,「動物の扱い方がお上手ですな、さすが陛下」― ジャファー
3041,03_ＩＮＴＯ ＴＨＥ ＩＮＫＬＡＮＤＳ　インクランド探訪,041,,,ジャファー,ランプ泥棒,2_amethyst,3,1_character,ストーリーボーン・ヴィランズ・魔法使い,2,2,2,2_uncommon,1,0,0,0,0,0,0,0,0,0,0,0,0,今日からわしが主人だ このキャラクターをプレイしたとき、あなたのデッキの上からカードを２枚見る。そのうち１枚をデッキの一番上に、もう１枚を一番下に置く。,「この目で見渡す限りをわしが支配するのだ」
3042,03_ＩＮＴＯ ＴＨＥ ＩＮＫＬＡＮＤＳ　インクランド探訪,042,,,ジャファー,ド派手な幻術使い,2_amethyst,7,1_character,フラッドボーン・ヴィランズ・魔法使い,5,4,1,5_legendary,1,0,0,0,2,0,0,0,2,0,0,0,0,変身５（５を支払うことであなたの《ジャファー》の上にこのカードをプレイしてもよい。）回避（このキャラクターには回避を持つキャラクターだけがチャレンジできる。）計り知れないパワーだ！ あなたのターンかつこのキャラクターがエグザートしている間、あなたがカードを１枚引くたび、ロアを１つ得る。,-
3043,03_ＩＮＴＯ ＴＨＥ ＩＮＫＬＡＮＤＳ　インクランド探訪,043,,,リナ・セイブルウィング,反抗的ティーンエイジャー,2_amethyst,2,1_character,ストーリーボーン・ヒーロー・魔法使い,3,1,1,1_common,1,0,0,0,0,0,0,2,0,0,0,0,0,突進（このキャラクターはプレイされたターンにチャレンジできる。）,影から生まれ、友情に救われた。
3044,03_ＩＮＴＯ ＴＨＥ ＩＮＫＬＡＮＤＳ　インクランド探訪,044,,,魔法のほうき,踊る掃除用具,2_amethyst,6,1_character,ドリームボーン・ほうき,3,3,1,2_uncommon,1,0,0,0,0,0,0,0,0,0,0,0,0,パワフル清掃 このキャラクターをプレイしたとき、あなたの場に魔法使い・キャラクターがいるなら、対戦相手のキャラクター１体を選び、エグザートしてもよい。そのキャラクターはそれのプレイヤーの次のターンの始めにレディしない。,超スムーズにおかたづけ。
3045,03_ＩＮＴＯ ＴＨＥ ＩＮＫＬＡＮＤＳ　インクランド探訪,045,,,魔法のほうき,すばやい清掃係,2_amethyst,5,1_character,ドリームボーン・ほうき,4,4,2,1_common,1,0,0,0,0,0,0,2,0,0,0,0,0,突進（このキャラクターはプレイされたターンにチャレンジできる。）あれもきれいに、これもきれいに このキャラクターをプレイしたとき、あなたの捨て札にあるすべてのほうき・カードをデッキに加えてシャッフルしてもよい。,超スピードでおかたづけ。
3046,03_ＩＮＴＯ ＴＨＥ ＩＮＫＬＡＮＤＳ　インクランド探訪,046,,,魔法のほうき,でっかい掃除屋,2_amethyst,3,1_character,ドリームボーン・ほうき,5,1,1,1_common,1,0,0,0,0,0,0,0,0,0,0,0,0,きれいにおそうじ このキャラクターはロケーションにいる間、+２される。,超サイズがおかたづけ。
3047,03_ＩＮＴＯ ＴＨＥ ＩＮＫＬＡＮＤＳ　インクランド探訪,047,,,魔法のじゅうたん,空飛ぶ敷物,2_amethyst,2,1_character,ストーリーボーン・仲間,1,2,1,1_common,1,0,0,0,2,0,0,0,0,0,0,0,0,回避（このキャラクターには回避を持つキャラクターだけがチャレンジできる。）行き先はあそこだ  ： あなたのキャラクター１体をコストを支払わずにロケーション１つに移動させる。,「コイツとなら、誰にも気付かれずにロアを取ってこれるさ！」― アラジン
3048,03_ＩＮＴＯ ＴＨＥ ＩＮＫＬＡＮＤＳ　インクランド探訪,048,,,マジカ・デ・スペル,野心家の魔女,2_amethyst,2,1_character,ストーリーボーン・ヴィランズ・魔法使い,3,2,1,1_common,1,1,0,0,0,0,0,0,0,0,0,0,0,-,「力をおくれ、闇の月食。絶望の淵からこの身を救い、魔力を再び呼び覚ませ。影の女王、ここに復ッ活ァーツ！」
3049,03_ＩＮＴＯ ＴＨＥ ＩＮＫＬＡＮＤＳ　インクランド探訪,049,,,マジカ・デ・スペル,ミダス王の手,2_amethyst,7,1_character,フラッドボーン・ヴィランズ・魔法使い,6,4,0,4_superrare,1,0,0,0,0,0,0,0,2,0,0,0,0,変身５（５を支払うことであなたの《マジカ・デ・スペル》の上にこのカードをプレイしてもよい。）全部私のよ！ このキャラクターがクエストするたび、あなたの場のアイテム１つのコストと同じ数のロアを得る。,「スクルージの10セントコインに近づいて、私の力は高まってる！」
3050,03_ＩＮＴＯ ＴＨＥ ＩＮＫＬＡＮＤＳ　インクランド探訪,050,,,マジカ・デ・スペル,泥棒魔女,2_amethyst,4,1_character,ストーリーボーン・ヴィランズ・魔法使い,4,3,2,2_uncommon,1,0,0,0,0,0,0,0,0,0,0,0,0,テレキネシス  ： このキャラクターの以下のコストのアイテム１つを選び、そのアイテムのプレイヤーの手札に戻す。,"「私がこれを何て呼ぶと思う？""ほんの手始め""よ！」"
3051,03_ＩＮＴＯ ＴＨＥ ＩＮＫＬＡＮＤＳ　インクランド探訪,051,,,マレフィセント,すべての悪の支配者,2_amethyst,5,1_character,ストーリーボーン・ヴィランズ・魔法使い,3,2,2,5_legendary,1,0,0,0,0,0,0,0,0,0,0,0,0,暗黒の知識 このキャラクターがクエストするたび、カードを１枚引いてもよい。私の占いは当たる あなたのターンの間、あなたがカードを１枚引くたび、キャラクター１体を選び、そのキャラクターからダメージ・カウンター１つを、選んだ対戦相手のキャラクター１体に移動してもよい。,-
3052,03_ＩＮＴＯ ＴＨＥ ＩＮＫＬＡＮＤＳ　インクランド探訪,052,,,ママ・オーディ,知恵を授ける声,2_amethyst,6,1_character,ドリームボーン・仲間・魔法使い,6,3,2,2_uncommon,1,0,0,0,0,0,0,0,0,0,0,0,0,ママの歌をお聴き このキャラクターがクエストするたび、キャラクター１体を選び、そのキャラクターからダメージ・カウンターを２つまで、選んだ対戦相手のキャラクター１体に移動してもよい。,ビリッと決まったよ、ジュジュ！これが必要だったのさ！
3053,03_ＩＮＴＯ ＴＨＥ ＩＮＫＬＡＮＤＳ　インクランド探訪,053,,,プア,まんまるおなかの相棒,2_amethyst,2,1_character,ストーリーボーン・仲間,2,2,2,1_common,1,0,0,0,0,0,0,0,0,0,0,0,0,いつもそこに このキャラクターが退場したとき、このカードをあなたのデッキに加えてシャッフルしてもよい。,いつでも喜んで手を…いや、鼻を貸してくれるよ。
3054,03_ＩＮＴＯ ＴＨＥ ＩＮＫＬＡＮＤＳ　インクランド探訪,054,,,ラフィキ,謎めいた闘士,2_amethyst,1,1_character,ドリームボーン・導き手・魔法使い,2,0,1,3_rare,1,0,0,2,0,0,0,0,0,0,0,0,0,果敢+３（このキャラクターはチャレンジしている間、+３される。）古代の闘技 このキャラクターがハイエナ・キャラクター１体にチャレンジするたび、これはそのチャレンジによってダメージを受けない。,"""ハイエナも歩けば杖に当たる""じゃ！"
3055,03_ＩＮＴＯ ＴＨＥ ＩＮＫＬＡＮＤＳ　インクランド探訪,055,,,ストラトス,トルネードタイタン,2_amethyst,5,1_character,ストーリーボーン・タイタン,4,4,0,3_rare,1,0,0,0,2,0,0,0,0,0,0,0,0,回避（このキャラクターには回避を持つキャラクターだけがチャレンジできる。）竜巻  ： あなたの場のタイタン・キャラクターと同じ数のロアを得る。,「ゼウスをとばせ！」
3056,03_ＩＮＴＯ ＴＨＥ ＩＮＫＬＡＮＤＳ　インクランド探訪,056,,,火の鳥,破壊の力,2_amethyst,4,1_character,ドリームボーン・ヴィランズ,2,6,1,1_common,1,1,0,0,0,0,0,0,0,0,0,0,0,-,豊かな森を燃やして焦がす翼を拡げ 怒る火の鳥春が歌うは古代のコーラス再び芽吹け よみがえる緑
3057,03_ＩＮＴＯ ＴＨＥ ＩＮＫＬＡＮＤＳ　インクランド探訪,057,,,女王,憎悪に燃えた宿敵,2_amethyst,3,1_character,ドリームボーン・ヴィランズ・女王・魔法使い,3,4,1,1_common,1,1,0,0,0,0,0,0,0,0,0,0,0,-,「クモの糸で足を捕らえる鷲の目で姿を捉える時の砂で過去を囚える我は魔法の呪文を唱える！」
3058,03_ＩＮＴＯ ＴＨＥ ＩＮＫＬＡＮＤＳ　インクランド探訪,058,,,財宝の守護者,洞窟の番人,2_amethyst,4,1_character,ストーリーボーン,6,6,2,3_rare,1,0,0,0,0,0,0,0,0,0,0,0,0,我が眠りを妨げるものは誰だ？ このキャラクターはロケーションにいないかぎり、チャレンジとクエストができない。,「この中に入れるのはただ一人」
3059,03_ＩＮＴＯ ＴＨＥ ＩＮＫＬＡＮＤＳ　インクランド探訪,059,,,アースラ,海の魔女,2_amethyst,3,1_character,ドリームボーン・ヴィランズ・魔法使い,3,3,1,3_rare,1,0,0,0,0,0,0,0,0,0,0,0,0,もう遅すぎたよ！ このキャラクターがクエストするたび、対戦相手のキャラクター１体を選び、そのキャラクターはそれのプレイヤーの次のターンの始めにレディしない。,秘密の契約はすでに結ばれていた。
3060,03_ＩＮＴＯ ＴＨＥ ＩＮＫＬＡＮＤＳ　インクランド探訪,060,,,贈り物を授けよう,-,2_amethyst,1,2_action,-,0,0,0,1_common,1,0,0,0,0,0,0,0,0,0,0,0,0,キャラクター１体を選び、そのキャラクターからダメージ・カウンター１つを、選んだ対戦相手のキャラクター１体に移動する。,「汝に授ける、インクの魔法 我の手先よ、天空を舞おう！」― マレフィセント
3061,03_ＩＮＴＯ ＴＨＥ ＩＮＫＬＡＮＤＳ　インクランド探訪,061,,,私を呼んでる,-,2_amethyst,1,3_action・song,歌,0,0,0,2_uncommon,1,0,0,0,0,0,0,0,0,0,0,0,0,（コスト１以上のキャラクターはすることでこの歌をコストを支払わずに歌える。）カードを１枚引く。その後、対戦相手１人を選び、そのプレイヤーの捨て札からカードを３枚まで選び、そのプレイヤーのデッキに加えてシャッフルする。,私を呼ぶ声が聞こえる 心の声が呼んでいるの
3062,03_ＩＮＴＯ ＴＨＥ ＩＮＫＬＡＮＤＳ　インクランド探訪,062,,,土壇場の奮闘,-,2_amethyst,3,2_action,-,0,0,0,2_uncommon,1,0,0,2,0,0,0,0,0,0,0,0,0,対戦相手のキャラクター１体を選び、エグザートする。その後あなたのキャラクター１体を選び、そのキャラクターはこのターン、果敢+２を得る。（果敢+２を持つキャラクターはチャレンジしている間、+２される。）,「俺がついてるからな」
